userId,movieId,rating,timestamp
255609,2687,2.0,938858297
123416,2268,3.5,1362867512
224084,2268,3.0,941743343
19653,383,5.0,940806624
88806,26947,5.0,1288370936
158533,2268,4.0,946400860
78387,648,3.5,1112483068
195480,253,3.0,833224496
32504,2013,2.0,1121375509
44628,2268,4.0,1048917938
179172,195,2.0,838617338
129725,7234,5.0,1075071439
168586,2087,3.0,1264081673
22603,648,4.0,998157316
184759,69406,4.5,1342313020
113023,253,4.0,1040872426
269380,4975,5.0,1046214646
113199,67255,4.0,1442127691
172448,2087,3.0,956787267
49060,195,3.5,1077132829
5619,2687,5.0,1277430172
58470,253,4.0,1199577469
48366,253,3.0,857486650
27833,69406,2.5,1277836261
83072,1253,3.0,1272425633
45135,2734,3.5,1486651621
10845,648,4.0,856883308
197535,648,4.0,1113422388
98311,253,4.0,1480645231
35708,6535,2.0,1173830487
245698,4975,4.0,1462204770
270734,2687,5.0,1046576809
124042,648,3.0,860569886
111790,383,3.0,857808594
23350,1253,5.0,962416710
147687,1588,3.5,1491029040
257228,253,3.0,840488020
192951,253,4.0,1308640618
74498,69406,3.0,1452479766
130397,648,3.0,975696165
217667,648,4.0,847473690
29545,3168,2.0,956465634
13003,648,3.5,1153250473
4163,648,4.0,856412544
166444,195,4.0,841039970
225432,648,2.5,1169012087
32974,253,4.0,1282909471
4986,253,5.0,1491475587
209109,69406,4.0,1457077315
33296,253,3.0,941883111
131445,2268,4.0,938024517
234939,2087,3.0,942194707
239048,31694,4.0,1127422691
198014,253,5.0,842266081
128858,6283,4.0,1440188246
217027,1253,3.0,965879453
175233,6283,4.5,1481974261
181988,4975,4.5,1393013329
141787,4975,2.5,1139807378
4068,2087,4.0,1074917578
256822,2687,4.0,953607094
163331,4975,4.5,1100793173
38495,253,4.5,1402280514
82125,2312,2.5,1107902242
18652,1253,4.0,1122840971
164172,253,3.0,1168877125
59946,253,3.0,842791765
133983,2268,3.5,1199710733
222081,648,2.0,1109193474
257298,67255,4.5,1377495591
167756,2312,4.0,1017588707
205275,195,3.0,841548305
31143,2734,4.0,993577635
164326,6535,1.5,1095993925
228291,69974,3.0,1249439521
90971,253,3.0,845442792
261792,3168,3.0,952479899
197371,4975,2.5,1442309356
58016,648,4.0,966026085
109005,648,4.0,1112500962
125523,2013,5.0,996431224
102812,1253,3.0,1009847845
185132,253,4.0,828938789
89290,1487,2.0,946933583
269642,648,4.0,862489980
169722,648,3.0,860355246
5275,2013,3.0,983989049
31743,1487,1.0,947174449
164965,1487,3.5,1322343158
88539,709,4.0,844753381
105495,4808,3.5,1451303540
251910,648,3.0,1200420783
163211,253,4.0,1104716866
209999,383,2.0,891220898
45658,483,5.0,1023016661
3283,2013,4.0,996652761
73490,253,3.0,835717810
30494,3938,3.0,1501468066
23579,648,2.0,848789843
192360,648,3.0,854825906
168087,383,3.5,1195992428
128149,648,2.0,862046909
195912,253,4.0,1075915158
171438,648,3.0,1002634713
234618,709,3.0,868170389
39773,2687,4.0,1224010900
15711,2734,2.0,1153620768
233972,709,3.0,968199305
216249,648,4.0,837863329
112533,648,4.0,994576832
151855,648,4.0,1440018036
219431,648,2.0,866928458
167075,253,2.0,968676468
14084,69406,4.0,1492215592
206817,253,3.5,1111541771
236912,253,4.5,1260127095
189260,3168,4.5,1295804930
213708,648,4.0,1112387083
215762,253,2.0,838231354
219133,253,4.0,845564579
237572,42725,2.5,1499015632
212539,648,1.0,1015285054
22549,1686,2.0,942506355
6363,2312,2.0,945513156
176959,709,4.0,836867138
27816,8968,3.5,1112553519
153910,253,4.0,1457972086
58861,2687,3.5,1430333662
89873,648,3.0,869455918
242663,2687,3.0,1260497031
8635,4975,4.0,1028365477
137614,2087,4.0,1381969882
21569,6283,4.0,1125633586
122940,5759,4.0,1229393472
95082,648,3.5,1076840703
82987,648,3.0,849549524
44434,253,4.5,1241376770
37461,1588,2.5,1142036994
26914,4975,1.0,1094076461
247632,69406,3.0,1248019917
96988,69406,4.5,1310156954
134521,1588,1.0,1047363838
160795,648,3.0,867722789
92244,253,4.0,1086111715
77835,648,3.0,860368744
75479,2312,4.0,938604157
256969,383,2.0,839463199
260499,253,4.5,1349667450
221949,6283,5.0,1421542589
68682,67255,3.0,1393901454
108374,648,2.0,1498537491
170772,2268,3.0,945102992
215136,648,2.0,955117898
20853,2013,4.0,953847889
148667,383,3.0,837121788
94856,1588,2.0,977250514
269498,195,5.0,846599056
189968,648,4.5,1268118065
224730,253,3.0,1227283765
238717,4975,4.0,1140734643
129395,648,3.0,865459208
227119,253,4.0,844701267
33327,383,3.0,832150374
12750,4975,2.0,1358893090
12487,2268,4.0,1286144994
111318,48591,0.5,1271076509
50116,2013,3.0,1012638543
132651,648,3.0,851349198
270226,383,3.0,832964764
150000,2312,4.0,967512981
12114,253,3.0,845922796
111100,648,4.0,1153826676
36307,648,3.0,866230041
108287,67,2.0,858011588
131582,2268,3.0,1464734384
268464,2268,4.0,940321794
215560,253,5.0,1087203382
228255,2268,2.0,1162833699
248975,69406,3.5,1435669035
28892,648,4.0,1201112803
268528,2268,4.0,1441774581
215766,253,3.0,1272235805
62489,2268,3.0,1446674416
218724,709,2.5,1054215312
199599,2268,5.0,959981019
101212,648,5.0,1484960077
43910,648,3.0,1260214441
232242,3938,2.5,1225684744
54564,648,3.0,861308319
173328,2734,3.0,945378052
252732,6535,2.0,1158676102
82831,195,4.0,845745289
87963,2087,3.0,974924100
247304,634,3.0,837284844
261724,2087,4.0,974680026
187692,6535,0.5,1464752384
224545,383,3.5,1290913101
3780,4975,1.0,1166155084
223218,1588,4.0,947811505
151973,6535,0.5,1465837877
139034,2013,4.0,1381283959
155094,8968,3.5,1443744028
252936,648,4.0,844704311
27289,3168,4.0,1043224281
168608,69406,1.5,1486242898
230860,3168,4.0,1310153902
161316,195,2.0,974828916
233495,648,4.0,1177167769
95451,648,3.5,1079561558
239683,2268,3.0,931529528
117887,648,4.0,1225235120
48661,2013,3.5,1353806056
267929,2087,3.0,1097682067
244827,648,2.0,850521324
97562,2268,4.0,953940373
241273,648,2.0,854462165
69455,648,4.0,1082778768
165842,648,3.0,996661296
103833,2268,4.0,1247326569
214759,253,4.0,1172866249
194282,2268,4.5,1187661543
200357,4975,4.0,1206788125
10883,195,3.0,861630204
166186,2312,5.0,974090844
192514,67255,2.5,1442354191
95613,648,3.0,835703000
4666,195,3.0,1066178189
121108,6283,3.5,1222330817
153172,383,4.0,857682056
3400,648,4.0,1345009132
264990,648,0.5,1152411517
66988,253,3.0,840655292
59433,42725,2.0,1494668094
240967,2687,4.0,1190197400
50709,648,4.0,1025803595
256266,2268,3.0,1023901439
69122,648,4.0,836497039
89976,1363,3.0,859728363
220183,2268,4.0,1469343984
85725,4975,2.0,1033044743
60183,648,3.0,1140219512
29113,67,4.0,940380472
8776,383,3.0,950909657
108035,6283,3.0,1089090125
217896,6535,3.5,1410694339
254340,2268,5.0,1112785420
103645,648,5.0,944905834
144496,483,5.0,975912731
75142,26152,2.5,1153993892
211543,648,3.0,953047824
23889,2687,4.0,1301840046
56267,648,4.0,849772155
153934,648,4.0,852903255
161820,648,4.0,836118536
63052,2087,4.0,969169242
52500,648,4.0,850835231
47514,3168,3.0,1142019569
240318,648,5.0,1500497520
122524,2687,2.0,939878896
240416,648,3.0,855446698
265801,648,2.5,1190428414
189969,2087,5.0,982693960
1638,4975,4.5,1296402896
18537,648,3.5,1485114944
137148,3168,5.0,1395443353
101553,648,3.0,839424198
253600,2087,3.0,949787372
223053,4975,3.0,1117454128
185930,2268,4.0,1446995559
121297,80241,3.0,1488179439
221302,26152,2.5,1217203065
99702,2087,4.0,945190511
228593,253,3.0,900784192
237473,2268,3.0,1451752495
105764,4975,4.5,1059054739
2650,2687,3.0,1465062562
8447,4975,1.0,1155910760
124748,67255,5.0,1449026870
119009,67255,4.0,1448149792
68505,648,5.0,850487455
212183,648,3.5,1081428376
55295,69406,3.5,1260004505
51658,648,4.0,866811171
214963,4975,5.0,1098206932
169689,648,3.0,1163311093
79064,67255,4.5,1347472502
204339,4975,3.0,1370098409
111640,648,4.0,868166589
46592,2087,3.0,947966968
268367,3168,4.5,1375051292
171506,253,3.5,1438723965
14997,648,2.0,1214011742
113653,195,3.0,945049199
151253,2268,3.0,1031341532
26716,253,4.5,1154997148
234894,648,4.5,1094694718
229262,648,3.0,851793100
38788,253,3.0,834861293
210837,1588,4.0,945027794
128547,26152,2.5,1232474549
41794,4975,1.0,1457865386
234141,253,3.0,835585960
245428,1253,3.0,849801194
241183,648,4.0,975911254
50328,253,3.5,1111541940
15404,27864,2.5,1461529819
226594,8968,3.5,1263786994
59756,2268,4.0,1247778934
194800,2268,3.0,974861977
111002,4975,3.5,1139092297
141843,2268,3.5,1248661490
163258,4975,4.0,1391997683
21403,253,3.0,964814030
111708,3168,3.5,1409206567
21459,4975,4.5,1271826176
116422,253,3.0,1148041409
227703,648,3.0,963665208
206052,2687,4.0,940333428
202734,1253,4.0,1014232932
78971,195,3.0,1121735051
216243,1588,3.0,1173936569
231653,648,0.5,1162693210
164072,2687,3.0,1110045132
220328,2087,4.0,1000258658
225629,253,3.5,1106468098
110733,648,3.0,1478521362
129201,648,2.0,862657177
115400,253,5.0,841395763
58627,253,4.0,835611217
55662,253,4.0,847918173
20874,69406,4.0,1330254556
88715,648,3.5,1154669587
149461,648,3.0,852204995
232166,2268,3.5,1062304991
83176,2268,3.0,939582470
195164,253,5.0,842722885
248198,648,3.0,856795962
43303,648,4.0,850146441
267896,648,2.5,1164988016
39223,2013,1.0,954938635
234840,648,3.0,955558558
1207,2087,4.0,1199132530
53319,648,5.0,982098640
151723,2687,4.5,1466444681
165587,1588,2.0,1390159598
106622,648,3.0,974602254
178095,4975,2.5,1453776936
252709,2268,5.0,964798912
65878,2013,4.0,1281247913
99556,2687,2.5,1439153278
26770,253,4.0,1163417904
70736,680,4.0,1365267664
213059,253,5.0,946353424
48567,1253,4.0,874571664
85928,3168,4.0,1156058164
57453,8093,3.5,1501075758
54223,2734,3.5,1151339595
39058,253,2.0,835637227
106401,253,4.0,1401897874
121309,253,2.5,1245338635
129407,253,3.0,1483409977
239116,1253,3.0,965474921
218165,2268,4.5,1110392504
269249,2268,3.5,1439084780
205531,6283,4.0,1474538399
236939,2087,3.5,1227128491
167148,69406,2.0,1283861624
128520,3168,2.0,1440713944
191045,253,3.0,833020916
135408,483,5.0,944984195
203754,253,2.0,1099525890
164920,253,4.5,1263268581
5382,648,3.0,857214364
240717,648,4.0,1496268361
203764,253,3.0,1490743714
112912,2268,5.0,953608367
226749,253,4.0,846100474
8246,67255,4.5,1301457696
40077,2087,3.0,1124983952
261052,1253,3.0,940817596
42442,648,3.0,838235463
140799,69406,5.0,1274715877
255577,253,4.0,834514566
260779,648,3.0,940357180
169399,253,3.5,1228094603
227857,2687,3.5,1422551002
257843,253,2.0,974666371
10168,2268,4.0,1431446773
268338,648,3.0,859470787
7252,1487,3.0,1409672068
197944,648,3.5,1226798663
186795,1487,2.5,1289427332
140350,6283,3.5,1137937682
221153,6283,5.0,1283304086
72057,195,3.0,901498852
199480,26152,3.5,1183347678
14661,4975,4.0,1231091691
57960,6535,4.0,1196277623
248220,2687,3.0,995379058
194113,2687,1.5,1323603897
199928,253,4.0,1108272307
220022,2268,5.0,1043795727
237489,2268,4.0,1021627908
57845,2268,4.5,1146764426
218167,648,4.0,945063044
8045,2268,3.5,1213081125
190748,4975,3.5,1199335673
100997,1363,1.0,862502717
41835,2087,3.0,1428879276
236489,253,3.0,949975909
126523,2268,3.5,1488933632
223402,253,0.5,1077821980
83777,2312,4.5,1077083954
153956,26606,4.0,1224262431
196323,253,4.0,847185428
28247,132961,4.5,1496138268
50606,648,3.0,941645607
70729,648,5.0,847297138
58673,2268,4.0,1464793818
38582,1363,2.0,993494006
227497,648,3.0,852614929
201107,253,4.0,843029786
202375,47721,3.5,1469111562
157660,253,4.0,842889471
66632,111460,4.5,1416340313
125494,2087,3.0,1332228796
128558,648,3.0,1436780808
117092,8968,3.0,1193996202
144405,2013,3.0,1124703219
227557,2268,4.0,1201309730
104250,253,3.0,831999053
167323,8770,2.0,1237584650
66748,4975,4.5,1467462034
126087,648,3.5,1198799822
61341,2734,4.0,982384724
44599,6283,0.5,1494408459
64947,648,3.5,1121072166
90943,2087,2.0,952797456
54484,2687,3.0,1334251229
231990,4808,4.0,1091516173
263596,2013,3.5,1470960803
228943,4975,3.0,1009903575
159180,2268,4.0,926540474
77523,1253,5.0,1130339104
37852,2687,3.0,1426458831
41891,1588,5.0,1171240607
52983,2687,4.0,1440883154
194443,648,3.0,911514092
111028,648,5.0,852071690
12492,253,3.5,1193907574
95125,67255,4.5,1352341252
214706,648,2.5,1118987553
35594,709,4.0,864955558
140801,31694,3.0,1206741522
35223,253,3.0,953241909
214849,67255,3.0,1469674222
210305,253,4.5,1474512785
186059,195,5.0,1000996051
79090,648,2.0,974158060
203251,648,3.0,918236038
223975,3168,3.5,1344142904
74311,72850,4.0,1329637745
130404,4975,3.0,1026042921
160393,253,5.0,939651136
40064,6283,4.0,1361943324
173822,2687,4.0,1436342192
121080,253,4.0,832041377
148214,1253,4.5,1302029603
103367,561,5.0,837749571
19192,253,5.0,1110406676
51320,2268,4.0,981208162
49656,253,4.0,900512296
70231,67255,5.0,1466281815
61954,26606,5.0,1425823819
245475,31694,3.5,1111761413
263222,2268,3.5,1090362683
138606,1363,3.0,863090093
182299,26152,3.5,1159893803
250058,253,5.0,1463363621
22450,648,3.0,854796096
116320,253,3.5,1230588006
225236,2087,3.0,901825745
101959,2087,2.0,1094598152
248757,680,1.0,1044123009
21291,2687,4.0,978422549
265559,383,4.0,1449623577
173394,253,4.0,830985066
85620,4975,0.5,1494821623
241304,253,2.0,963684359
147153,253,2.5,1464725970
57377,617,5.0,979767831
188475,8968,5.0,1121934097
170444,680,4.5,1128636214
79406,2268,3.0,1045992576
18639,2268,4.5,1155666166
28333,253,3.0,834426043
199471,253,2.0,844672762
184310,31694,4.5,1484653507
261095,648,3.5,1167007271
253007,2312,4.0,962928211
191289,648,1.0,945018420
209561,67255,4.0,1273675826
98626,648,3.0,839425534
100843,648,3.5,1079049313
96841,253,4.0,1285111420
178731,253,4.0,990069075
230605,1363,4.0,865352304
114527,1253,4.5,1161362630
114146,2268,3.0,942228876
219335,2268,4.0,940793384
173276,4975,2.0,1429722694
101781,4975,3.5,1055124806
1357,2087,4.0,1217732214
269207,2268,2.0,975386632
156384,2687,3.0,1432614861
239996,648,3.0,868143388
2627,648,2.5,1056484323
131776,648,4.0,841231540
179691,3168,5.0,945070948
55273,1588,5.0,956424090
252648,253,4.0,946659051
186994,1588,3.0,1111718972
188406,2268,5.0,979329559
144117,4975,2.0,1115312347
124641,2268,3.0,1289836493
133886,1588,4.0,1260015381
4412,648,1.5,1149449075
134210,253,4.0,974660919
205141,2687,5.0,1363035665
267112,65300,4.0,1375257580
115466,2268,3.5,1073513909
233553,648,4.0,864315894
103741,680,3.0,975035433
246854,253,3.5,1446508303
47326,709,3.0,846506948
151877,648,4.5,1082573130
96953,253,3.0,837519292
43447,34148,3.0,1121476975
237015,648,4.5,1150156434
247289,648,4.0,858104686
148942,253,4.0,1281986013
65562,47721,4.5,1357788850
212715,6535,2.5,1445039621
123484,65612,2.0,1445900222
248408,253,2.5,1305764206
122937,648,3.0,849351397
140753,2087,3.0,945197452
135309,67255,4.0,1372440024
124145,2087,4.5,1134541355
193112,1253,4.5,1076280505
32937,383,5.0,831846391
230324,648,4.0,867435496
122940,3168,3.0,1035054505
120733,648,3.0,996374142
6389,67255,3.0,1308084677
267298,253,4.0,839611512
90889,5413,4.0,1113806513
257471,278,3.0,1165679328
59667,648,3.0,832848076
199751,2312,3.0,939043610
64221,1588,3.0,1049745059
52067,1253,3.5,1304194449
221302,38198,2.5,1217204249
238736,47721,4.5,1224126911
115239,2312,2.5,1054339409
220501,4975,1.0,1048100247
248769,2268,4.5,1057775319
46033,253,4.0,939002084
228736,253,5.0,948644892
135279,253,3.0,1179525661
3771,2013,3.0,941215411
216331,680,4.5,1141933216
214752,3168,2.5,1171157391
80246,2087,3.0,906916298
5452,253,4.0,1500410908
153701,1588,1.0,1448950712
156637,1253,3.5,1158721843
246996,648,3.0,855436583
153951,4975,4.0,1452206183
253076,2268,4.0,1483889308
15389,2087,4.0,975477778
172857,1686,3.0,1328468816
10231,648,4.0,941444118
239556,2687,4.0,1306337279
128579,1588,2.0,959640069
106115,1253,3.5,1119016446
74342,383,3.0,979262432
159262,67255,5.0,1449224633
194452,648,1.0,1242254387
235658,2013,4.0,963530681
183100,2734,5.0,1043784745
53650,2687,1.0,1005893025
244454,648,4.0,836583319
45346,648,1.0,992321146
97025,2687,3.0,1009835973
30950,2312,4.0,939970280
211292,648,4.0,1257917863
259947,253,4.0,835522276
69148,195,2.0,862538761
58375,1253,5.0,965520036
133703,2312,4.0,975711776
33618,4975,0.5,1256857856
38215,58492,3.5,1223981100
177507,4975,2.0,1168346608
11852,648,3.0,976137510
221744,2268,3.5,1086230662
25185,253,4.0,924268574
23968,6535,1.0,1331516335
50563,195,2.0,1048424645
139445,253,4.0,1173045029
124325,1588,1.0,1490587555
130404,67255,2.5,1347030997
251388,2734,2.5,1162780624
191718,67255,4.5,1436212506
793,1253,3.5,1256441172
191881,2268,4.0,984521180
249301,31694,4.5,1180990599
12483,648,4.5,1080257507
190521,680,4.0,1232718791
74743,2268,4.0,1095186458
102495,253,3.0,977166242
17236,648,4.0,1106511833
182475,3168,4.5,1361648775
85202,67255,4.0,1378274313
116876,2013,4.0,1028334263
90249,67255,1.0,1332025820
261643,648,4.0,1237216569
176788,1253,4.0,864677885
94877,648,4.0,946803514
103783,2087,4.0,1076030080
257473,2087,4.0,960662125
100363,2268,5.0,995646128
104039,709,3.0,1101174259
39197,67255,3.5,1494962174
217520,253,4.0,1267833924
228939,648,3.0,857285648
175683,4975,4.5,1253165637
130549,2268,4.0,1375541444
105892,1253,4.0,985382275
208131,99106,2.0,1466321155
147457,383,3.0,893452788
252336,67255,4.5,1347678981
198226,383,3.0,835008535
150853,2268,3.0,946439528
156384,2312,3.5,1314838012
82484,4485,2.5,1112341760
176558,4975,5.0,1414775353
61086,132961,1.5,1495836583
270375,3168,4.5,1100948856
251718,2087,3.0,984217890
46671,648,3.0,1112739970
184179,2268,4.0,1030226520
59372,648,3.0,849637039
24293,648,2.0,1170968883
6047,31694,4.0,1312684391
236919,648,2.0,1045815163
114171,4975,3.0,1165576996
237345,648,4.0,937388001
215206,4975,4.0,1479389689
106504,2013,1.0,1367075300
65497,6283,3.5,1127872848
44839,2013,3.0,948915985
164371,648,5.0,860715192
264558,67255,4.0,1334011503
198458,648,3.5,1115995555
72327,2687,2.0,1084660041
182855,2013,1.5,1221177075
119794,253,4.0,834963319
19500,648,3.0,976777047
256614,253,4.0,842001637
250609,1253,4.0,1045765688
147210,2312,3.0,942084663
4135,2087,4.0,1490236313
244886,6535,3.5,1378386858
186831,253,2.5,1114484554
232677,648,4.0,1204146763
142119,4975,4.0,1315297335
151605,634,3.0,849554953
38533,253,4.0,837453406
86960,648,4.5,1459811860
262481,1487,2.5,1167524686
12608,383,3.0,837591756
20869,2268,4.0,1105306480
230482,2268,4.5,1141080527
69246,2087,5.0,1077216048
206079,253,3.0,843571308
222009,2013,4.0,954610373
250290,2087,5.0,952841402
242083,4975,3.0,1042333433
108111,69406,4.0,1480822784
253152,648,4.0,1264419168
257158,80241,3.5,1292442030
166711,253,2.0,1292528889
187156,648,4.0,840012581
197994,2687,2.0,941246032
33468,1588,2.0,1281844915
28573,253,5.0,850042444
207777,648,1.0,1144381629
145204,648,4.0,848316749
108126,648,3.0,860082235
176838,4975,3.5,1384209098
212163,4975,1.5,1086378330
25194,1588,4.0,978488500
126153,383,5.0,849895645
246589,4975,3.5,1097441195
179266,2013,4.0,1041304921
143418,253,1.0,832526172
168257,253,5.0,829044494
134599,253,4.0,1145562703
60727,6283,3.5,1492606074
183365,709,3.0,859933524
68971,648,2.0,938868530
42099,253,3.0,891475060
165286,648,1.5,1498406415
209561,3168,3.5,1086599435
243255,69406,3.0,1477443086
34020,2087,4.0,1002858953
161772,1588,0.5,1421205650
85110,2087,3.0,1019787081
246645,648,3.0,836833451
80528,2087,4.0,1030395913
142044,6535,4.0,1480975870
259354,2087,4.0,965159795
256852,253,3.0,846477411
63141,2734,4.0,961098852
128386,1487,5.0,868433715
3358,2268,3.0,925387078
117056,1686,3.0,937868396
155913,2013,3.0,1430968720
112027,2268,4.0,1035681785
106301,4975,3.0,1226245133
125836,648,4.0,994536114
9279,648,4.0,949449571
149870,648,4.0,869097192
231744,648,3.0,994192944
193481,2268,4.0,1445895191
80560,69406,2.5,1422873046
66849,67255,4.5,1339762827
85965,2268,3.5,1108358065
202702,253,3.0,835112536
80144,69406,4.5,1474232326
229957,2013,3.0,1178296869
60264,253,3.0,843472525
135424,253,4.0,927932149
201490,253,4.5,1104388114
71871,6535,2.5,1057596195
72506,4975,2.5,1110798314
122452,648,3.0,1008997848
202850,1363,3.0,945013660
4916,42725,5.0,1435472918
214991,2687,3.5,1190200764
99129,2268,4.5,1465664259
90583,1686,3.0,948895519
120506,383,3.0,841594518
259664,4975,3.5,1110750130
126216,253,3.0,842049983
118748,1487,3.0,859470328
186512,648,3.5,1304922687
163938,2312,3.0,1010584287
72233,2087,4.0,1048911786
10714,67255,4.0,1449258242
71912,2013,1.0,900782613
112380,2687,5.0,953045568
64048,253,3.0,1112984924
173995,253,5.0,839953586
76206,69406,2.5,1262469350
194754,253,4.0,832517682
231231,69406,5.0,1501052346
158672,383,4.0,833611096
239762,2268,4.0,1138501545
6622,648,3.0,865515114
210684,69406,3.5,1268269615
100151,648,3.5,1120942453
145323,4975,3.5,1443187547
166997,617,3.0,867247840
140305,2687,3.0,1032312258
79798,648,4.0,853342424
108660,253,3.5,1487643782
39703,483,2.5,1143310932
128770,8968,3.0,1462047592
56571,648,2.0,1422117339
257389,132961,2.0,1439117862
265846,195,4.0,837851842
66051,648,3.0,1019433117
3757,253,3.0,835189972
205436,1253,4.0,1114083642
23681,2268,4.0,993140921
169259,4975,4.0,1183470246
86660,648,3.0,1047412536
73690,2268,5.0,1078941345
164836,648,3.0,847977057
249378,709,3.0,989077009
19914,8093,3.0,1118677693
46454,2013,1.5,1170153481
186901,287,4.0,856214973
31858,648,3.0,851878944
71574,67255,4.0,1299770578
70791,2087,0.5,1298728352
104305,2268,5.0,996019804
58371,2687,1.0,975395856
233978,253,5.0,888836517
24859,634,3.0,1097171249
224749,253,3.0,838263084
49439,3168,4.0,1481825275
120235,648,3.0,1200516016
148676,648,3.5,1237359884
148747,648,4.0,1225278183
115308,253,3.0,849966829
47111,383,4.0,888194825
110368,648,1.0,1029853909
32845,253,3.0,834928981
96174,648,4.0,1146434511
118517,253,3.0,836432018
144100,69406,3.5,1457573081
133371,383,3.5,1186807697
40977,4808,4.0,1002676042
225281,648,3.0,874946042
157329,195,3.5,1136517753
44500,648,2.5,1155499601
194296,253,4.0,838036280
45500,253,3.0,836160977
91916,648,3.0,836255659
177208,4975,2.0,1488214704
78495,253,4.0,837118536
194094,253,1.0,1441566419
211603,2687,2.5,1070236769
248220,2087,4.0,943824758
87058,648,4.0,1197410843
151517,2687,3.0,1123967091
37700,34148,3.0,1141160516
168534,648,3.0,1145310004
125199,1253,4.0,1291757941
191355,617,5.0,849890978
113503,31694,4.5,1229465530
78976,253,5.0,840187174
30199,8968,3.0,1117574127
242090,2087,3.0,1299471780
223093,2013,4.0,1113683198
201001,2087,3.5,1343537336
45185,253,5.0,1178142440
25353,253,3.0,843976886
247438,253,3.5,1472871064
2016,6283,3.5,1233006427
185102,253,4.0,834140744
18585,195,3.0,839055449
204433,3168,4.5,1168329557
119451,680,5.0,861449078
219157,42725,3.0,1445575146
84701,2734,3.0,965303391
121497,6535,0.5,1490535124
108999,3168,5.0,1099543306
27765,648,2.5,1174459796
118058,648,3.0,849282612
247558,648,3.5,1160325133
128204,69406,3.0,1484924882
242035,67255,4.0,1273009893
237804,4975,1.0,1027515022
209816,4975,2.5,1437408903
56900,648,5.0,857417121
48818,4975,4.5,1416343410
180632,195,2.0,963707715
217757,561,3.0,839810418
157090,253,3.5,1250853095
88562,253,4.0,1471484039
16969,253,3.0,833921016
220748,253,5.0,838036396
74090,2087,5.0,973982616
196465,253,4.0,889277054
55619,253,4.0,834059851
248250,2087,4.0,974948464
150701,648,3.0,855741651
178660,48591,3.5,1412201444
119922,709,4.0,1462915701
117252,648,3.0,1293494583
198160,648,4.0,1308610963
195634,6283,4.0,1060490969
82245,4975,5.0,1290311933
203390,2268,4.5,1468631733
123043,6283,5.0,1469217159
53118,6535,3.0,1080282090
40419,648,4.5,1308759401
73046,8968,3.5,1180910549
10081,4975,4.5,1294209535
57929,7234,4.0,1359941021
96099,1588,4.0,978834186
176948,1253,3.0,974620147
45695,31694,3.5,1121285143
158145,648,4.5,1362360811
66134,2013,4.0,1376851435
97970,2312,3.0,1451959171
4703,648,3.0,1462066121
61798,648,3.5,1470263075
189565,4975,4.0,1138991665
130676,648,3.0,850451336
206886,253,5.0,848148747
170177,4975,2.5,1317751831
122943,48591,4.5,1296062117
211869,253,3.0,838985339
1792,2268,4.0,1066477640
252467,648,3.0,879288939
140122,253,5.0,999789627
126252,2268,4.0,965182060
260207,648,5.0,1001980425
13051,253,4.0,1290484568
162036,4975,5.0,1278827689
82448,2268,3.0,1204643825
258930,648,4.0,857568111
150809,278,4.0,1010108316
41953,648,4.0,1045513076
118638,2013,2.0,946580290
220632,4975,4.5,1069246649
85155,2268,5.0,913667653
267837,648,4.0,882379689
241993,2268,3.0,939406561
261596,2087,2.5,1360447264
53577,6283,0.5,1175050994
61685,69406,2.5,1446929097
179782,253,1.0,844538368
36330,4975,3.0,1240141094
203515,42725,4.0,1202255568
223145,2268,5.0,976310404
32404,2268,3.0,1140207873
33290,7234,4.0,1180694502
149289,2268,3.0,1465928716
244418,648,3.0,859578287
142276,253,4.0,836331313
40643,7234,5.0,1077028521
237979,2687,3.5,1091630750
212850,1487,0.5,1290202178
236689,1253,4.0,1283355875
32195,253,3.5,1055438961
259723,3168,3.0,948492891
151250,648,1.0,942762432
80049,1253,3.0,1225294700
35223,26138,4.5,1463660361
11312,709,4.0,1118884565
200861,648,3.0,1496354204
40295,253,3.0,845548971
222570,253,3.0,847534679
214922,648,1.0,884060530
211020,2268,5.0,1007953262
35535,2268,4.5,1068575407
159481,2013,3.5,1282859645
142984,483,5.0,959646615
268600,2268,3.5,1239743497
97742,2734,5.0,948731033
2477,253,4.0,1127624792
47428,2268,4.0,1027610075
195188,253,3.0,837895539
208565,2268,3.5,1477954492
248223,2268,5.0,1043340562
113106,2268,2.0,967526541
142061,648,2.0,867848740
101671,3168,3.5,1298993834
188317,648,4.0,855564729
59048,648,3.5,1212095315
183207,648,4.5,1353603187
112325,67255,3.5,1250926791
127056,1588,3.0,875029893
174933,648,1.0,854020347
52741,648,3.0,975268840
77851,42725,3.5,1336508195
90457,648,1.0,1044232870
241347,2734,4.0,954545139
170545,253,2.5,1121093443
84039,67255,4.5,1463922883
204469,26947,4.0,1434564375
3644,648,4.0,883326141
112883,67255,1.0,1479004364
144440,1487,3.0,976595947
171830,3168,3.0,974252085
97381,195,4.0,900755294
232903,2268,1.0,954434952
12719,253,3.0,867093496
95955,2268,3.0,1190240022
105017,69406,4.0,1463975424
140508,3168,5.0,1013595345
99739,2312,4.0,1128417680
74681,253,3.0,835884339
116248,648,3.0,849452852
40559,2268,4.0,1109278318
221191,648,3.0,1201523300
34279,648,4.5,1306927254
43205,253,1.0,1091977611
104093,253,4.0,847326334
133992,31694,3.0,1174845102
177801,4975,4.5,1468694756
266590,69406,3.5,1474983743
